"","Point est.","Upper C.I."
"Omega1[Calathus_ambiguus (S25), Masoreus_wetterhallii (S56)]",1.05507109414918,1.1684338948695
"Omega1[Calathus_cinctus (S26), Masoreus_wetterhallii (S56)]",1.12942794756986,1.3555749276604
"Omega1[Calathus_erratus (S27), Masoreus_wetterhallii (S56)]",1.07430644822709,1.24002568346349
"Omega1[Calathus_fuscipes (S28), Masoreus_wetterhallii (S56)]",1.00186244424824,1.00479917443579
"Omega1[Calathus_melanocephalus (S29), Masoreus_wetterhallii (S56)]",1.17816218850695,1.51551422936666
"Omega1[Carabus_nemoralis (S30), Masoreus_wetterhallii (S56)]",1.0364257437562,1.09618599700061
"Omega1[Cicindela_campestris (S31), Masoreus_wetterhallii (S56)]",1.04920485288515,1.1404309640245
"Omega1[Cicindela_hybrida (S32), Masoreus_wetterhallii (S56)]",1.30038722010008,1.82113251789815
"Omega1[Harpalus_affinis (S33), Masoreus_wetterhallii (S56)]",1.02508232354794,1.08431731623587
"Omega1[Harpalus_anxius (S34), Masoreus_wetterhallii (S56)]",1.10567854709637,1.31960031630285
"Omega1[Harpalus_autumnalis (S35), Masoreus_wetterhallii (S56)]",1.07972029211567,1.24717557950647
"Omega1[Harpalus_calceatus (S36), Masoreus_wetterhallii (S56)]",1.32398274243661,1.87574254241473
"Omega1[Harpalus_distinguendus (S37), Masoreus_wetterhallii (S56)]",1.01152269769992,1.02542647259499
"Omega1[Harpalus_flavescens (S38), Masoreus_wetterhallii (S56)]",1.08686599121599,1.2619916767021
"Omega1[Harpalus_griseus (S39), Masoreus_wetterhallii (S56)]",1.05159012406794,1.10770159654851
"Omega1[Harpalus_latus (S40), Masoreus_wetterhallii (S56)]",1.13251426190951,1.3942044059202
"Omega1[Harpalus_luteicornis (S41), Masoreus_wetterhallii (S56)]",1.20071035357952,1.57497756738121
"Omega1[Cryptophonus_melancholicus (S42), Masoreus_wetterhallii (S56)]",1.23833337729139,1.6602070714333
"Omega1[Harpalus_picipennis (S43), Masoreus_wetterhallii (S56)]",1.03754068605364,1.061963045759
"Omega1[Harpalus_pumilus (S44), Masoreus_wetterhallii (S56)]",1.02816227473743,1.07954400091004
"Omega1[Harpalus_rubripes (S45), Masoreus_wetterhallii (S56)]",1.5723820029253,2.48366232692825
"Omega1[Harpalus_rufipalpis (S46), Masoreus_wetterhallii (S56)]",1.0613653211775,1.16271109026262
"Omega1[Harpalus_rufipes (S47), Masoreus_wetterhallii (S56)]",1.30353741919602,1.8355908447679
"Omega1[Harpalus_serripes (S48), Masoreus_wetterhallii (S56)]",1.08058924497631,1.24542304884362
"Omega1[Semiophonus_signaticornis (S49), Masoreus_wetterhallii (S56)]",1.02787633129309,1.05788278143081
"Omega1[Harpalus_smaragdinus (S50), Masoreus_wetterhallii (S56)]",1.05406195889581,1.16661311043798
"Omega1[Harpalus_tardus (S51), Masoreus_wetterhallii (S56)]",1.0538758248633,1.1008714135186
"Omega1[Leistus_ferrugineus (S52), Masoreus_wetterhallii (S56)]",1.01894800019273,1.05642864159883
"Omega1[Leistus_rufomarginatus (S53), Masoreus_wetterhallii (S56)]",1.0105661067305,1.0345729500122
"Omega1[Licinus_depressus (S54), Masoreus_wetterhallii (S56)]",1.00859415170194,1.02980543865126
"Omega1[Loricera_pilicornis (S55), Masoreus_wetterhallii (S56)]",1.02377151370658,1.04050519606861
"Omega1[Masoreus_wetterhallii (S56), Masoreus_wetterhallii (S56)]",1.01193227612619,1.02979315105939
"Omega1[Microlestes_minutulus (S57), Masoreus_wetterhallii (S56)]",1.18496116771678,1.56956622632355
"Omega1[Nebria_brevicollis (S58), Masoreus_wetterhallii (S56)]",1.04377931494676,1.10523755309673
"Omega1[Nebria_salina (S59), Masoreus_wetterhallii (S56)]",1.15976267113514,1.45941213020376
"Omega1[Notiophilus_aestuans (S60), Masoreus_wetterhallii (S56)]",1.00619019718281,1.01248094279935
"Omega1[Notiophilus_aquaticus (S61), Masoreus_wetterhallii (S56)]",1.06105722412681,1.19695671898344
"Omega1[Notiophilus_palustris (S62), Masoreus_wetterhallii (S56)]",1.01648723498809,1.04550677528533
"Omega1[Panagaeus_bipustulatus (S63), Masoreus_wetterhallii (S56)]",1.03498780640872,1.09763476433442
"Omega1[Poecilus_cupreus (S64), Masoreus_wetterhallii (S56)]",1.05981609275123,1.1563199959442
"Omega1[Poecilus_lepidus (S65), Masoreus_wetterhallii (S56)]",1.30115955635617,1.91275732390255
"Omega1[Poecilus_versicolor (S66), Masoreus_wetterhallii (S56)]",1.09419205404112,1.28731880519962
"Omega1[Pterostichus_diligens (S67), Masoreus_wetterhallii (S56)]",1.0261433765889,1.07557909476022
"Omega1[Pterostichus_niger (S68), Masoreus_wetterhallii (S56)]",1.01747656330884,1.0284786030851
"Omega1[Pterostichus_vernalis (S69), Masoreus_wetterhallii (S56)]",1.05557987815489,1.17701455919091
"Omega1[Stenolophus_teutonus (S70), Masoreus_wetterhallii (S56)]",1.07658764819944,1.23371265471844
"Omega1[Syntomus_foveatus (S71), Masoreus_wetterhallii (S56)]",1.08498698675472,1.18433073769584
"Omega1[Syntomus_truncatellus (S72), Masoreus_wetterhallii (S56)]",1.18520091901592,1.54050630683513
"Omega1[Trechus_quadristriatus (S73), Masoreus_wetterhallii (S56)]",1.03111163430547,1.07542456853896
"Omega1[Amara_aenea (S1), Microlestes_minutulus (S57)]",1.16713961463442,1.50315198985422
"Omega1[Amara_anthobia (S2), Microlestes_minutulus (S57)]",1.22172165710969,1.62550870021451
"Omega1[Amara_apricaria (S3), Microlestes_minutulus (S57)]",1.11617590118036,1.35563071421243
"Omega1[Amara_aulica (S4), Microlestes_minutulus (S57)]",1.02984090198221,1.05005105493886
"Omega1[Amara_bifrons (S5), Microlestes_minutulus (S57)]",1.90604773077735,3.14590228474017
"Omega1[Amara_convexior (S6), Microlestes_minutulus (S57)]",1.74033566748302,3.18444057103579
"Omega1[Amara_curta (S7), Microlestes_minutulus (S57)]",1.45321463817008,2.16281427316824
"Omega1[Amara_equestris (S8), Microlestes_minutulus (S57)]",1.29613796471404,1.85887413063707
"Omega1[Amara_eurynota (S9), Microlestes_minutulus (S57)]",1.28053713614817,1.84255624971714
"Omega1[Amara_familiaris (S10), Microlestes_minutulus (S57)]",1.29208170829867,1.79596063413053
"Omega1[Amara_fulva (S11), Microlestes_minutulus (S57)]",1.1769388851062,1.53731452451834
"Omega1[Amara_fusca (S12), Microlestes_minutulus (S57)]",1.74970624689711,2.8532060706071
"Omega1[Amara_lucida (S13), Microlestes_minutulus (S57)]",1.12558689589012,1.38064495507039
"Omega1[Amara_lunicollis (S14), Microlestes_minutulus (S57)]",1.26722532372278,1.76714121212731
"Omega1[Amara_makolskii (S15), Microlestes_minutulus (S57)]",1.45302288099676,2.27504805418045
"Omega1[Amara_municipalis (S16), Microlestes_minutulus (S57)]",1.53712701107588,2.51633502657899
"Omega1[Amara_ovata (S17), Microlestes_minutulus (S57)]",1.17142881027409,1.54998395324849
"Omega1[Amara_similata (S18), Microlestes_minutulus (S57)]",1.31335149499346,1.86615341286376
"Omega1[Amara_tibialis (S19), Microlestes_minutulus (S57)]",1.88274229025505,3.2690642159605
"Omega1[Anisodactylus_binotatus (S20), Microlestes_minutulus (S57)]",1.10730423220388,1.28752209161072
"Omega1[Badister_bullatus (S21), Microlestes_minutulus (S57)]",1.12405605989292,1.39543637554326
"Omega1[Bembidion_lampros (S22), Microlestes_minutulus (S57)]",2.24332954859483,3.91659399062348
"Omega1[Bembidion_properans (S23), Microlestes_minutulus (S57)]",1.40878630368107,2.11455382706109
"Omega1[Bradycellus_harpalinus (S24), Microlestes_minutulus (S57)]",1.09194907034118,1.28307475756981
"Omega1[Calathus_ambiguus (S25), Microlestes_minutulus (S57)]",1.04372752204365,1.14737954306741
"Omega1[Calathus_cinctus (S26), Microlestes_minutulus (S57)]",1.03508748170517,1.09795957860085
"Omega1[Calathus_erratus (S27), Microlestes_minutulus (S57)]",1.66347657555036,2.74612444814593
"Omega1[Calathus_fuscipes (S28), Microlestes_minutulus (S57)]",1.22407614097309,1.62093642704889
"Omega1[Calathus_melanocephalus (S29), Microlestes_minutulus (S57)]",1.27704494031371,1.81465884143894
"Omega1[Carabus_nemoralis (S30), Microlestes_minutulus (S57)]",1.28883988190158,1.80716833177981
"Omega1[Cicindela_campestris (S31), Microlestes_minutulus (S57)]",1.09949765460225,1.30795411357991
"Omega1[Cicindela_hybrida (S32), Microlestes_minutulus (S57)]",1.52055445848743,2.5051665571547
"Omega1[Harpalus_affinis (S33), Microlestes_minutulus (S57)]",1.40035025221727,2.10505192409673
"Omega1[Harpalus_anxius (S34), Microlestes_minutulus (S57)]",1.02495580269297,1.07769745673289
"Omega1[Harpalus_autumnalis (S35), Microlestes_minutulus (S57)]",1.62212700359608,2.74744545426749
"Omega1[Harpalus_calceatus (S36), Microlestes_minutulus (S57)]",1.72275790370665,3.0309326365296
"Omega1[Harpalus_distinguendus (S37), Microlestes_minutulus (S57)]",1.41665625670967,2.20119886094025
"Omega1[Harpalus_flavescens (S38), Microlestes_minutulus (S57)]",1.30245932395972,1.92037562556816
"Omega1[Harpalus_griseus (S39), Microlestes_minutulus (S57)]",1.6479336210938,2.67771336391054
"Omega1[Harpalus_latus (S40), Microlestes_minutulus (S57)]",1.80628905000282,3.07861261812853
"Omega1[Harpalus_luteicornis (S41), Microlestes_minutulus (S57)]",1.01595376528103,1.02569061890975
"Omega1[Cryptophonus_melancholicus (S42), Microlestes_minutulus (S57)]",1.52552356408518,2.38987278281667
"Omega1[Harpalus_picipennis (S43), Microlestes_minutulus (S57)]",1.40224127268601,2.09079610602985
"Omega1[Harpalus_pumilus (S44), Microlestes_minutulus (S57)]",1.05252715374981,1.16297161608628
"Omega1[Harpalus_rubripes (S45), Microlestes_minutulus (S57)]",1.13707063637564,1.42821964908659
"Omega1[Harpalus_rufipalpis (S46), Microlestes_minutulus (S57)]",1.04089785885036,1.11456888215764
"Omega1[Harpalus_rufipes (S47), Microlestes_minutulus (S57)]",1.90341892269753,3.26211392004067
"Omega1[Harpalus_serripes (S48), Microlestes_minutulus (S57)]",1.11572409792838,1.34995367887641
"Omega1[Semiophonus_signaticornis (S49), Microlestes_minutulus (S57)]",1.17596894971975,1.50605060239774
"Omega1[Harpalus_smaragdinus (S50), Microlestes_minutulus (S57)]",1.17437321175787,1.53540237724083
"Omega1[Harpalus_tardus (S51), Microlestes_minutulus (S57)]",1.74338300364534,3.00650589254265
"Omega1[Leistus_ferrugineus (S52), Microlestes_minutulus (S57)]",1.06394308571245,1.1630619485467
"Omega1[Leistus_rufomarginatus (S53), Microlestes_minutulus (S57)]",1.2633694304237,1.79390134874822
"Omega1[Licinus_depressus (S54), Microlestes_minutulus (S57)]",1.06140484231379,1.13567544672006
"Omega1[Loricera_pilicornis (S55), Microlestes_minutulus (S57)]",1.04407856411254,1.07392469302995
"Omega1[Masoreus_wetterhallii (S56), Microlestes_minutulus (S57)]",1.18496116771678,1.56956622632355
"Omega1[Microlestes_minutulus (S57), Microlestes_minutulus (S57)]",1.35943201836716,2.12572895852504
"Omega1[Nebria_brevicollis (S58), Microlestes_minutulus (S57)]",1.0816497044849,1.24997937985233
"Omega1[Nebria_salina (S59), Microlestes_minutulus (S57)]",1.13095500845542,1.38649179026686
"Omega1[Notiophilus_aestuans (S60), Microlestes_minutulus (S57)]",1.06816550854662,1.14003732347674
"Omega1[Notiophilus_aquaticus (S61), Microlestes_minutulus (S57)]",1.04192272637915,1.12008847964056
"Omega1[Notiophilus_palustris (S62), Microlestes_minutulus (S57)]",1.25848351319343,1.73241557084159
"Omega1[Panagaeus_bipustulatus (S63), Microlestes_minutulus (S57)]",1.02554075468035,1.02746924318455
"Omega1[Poecilus_cupreus (S64), Microlestes_minutulus (S57)]",1.07212866259302,1.1882410325357
"Omega1[Poecilus_lepidus (S65), Microlestes_minutulus (S57)]",2.01465967395123,4.22688240618799
"Omega1[Poecilus_versicolor (S66), Microlestes_minutulus (S57)]",2.19341316173919,4.05024578408737
"Omega1[Pterostichus_diligens (S67), Microlestes_minutulus (S57)]",1.13844012599736,1.42173928051461
"Omega1[Pterostichus_niger (S68), Microlestes_minutulus (S57)]",1.8192550306981,3.02007544946622
"Omega1[Pterostichus_vernalis (S69), Microlestes_minutulus (S57)]",1.09980715502855,1.2725667322506
"Omega1[Stenolophus_teutonus (S70), Microlestes_minutulus (S57)]",1.22226623839719,1.71294435569358
"Omega1[Syntomus_foveatus (S71), Microlestes_minutulus (S57)]",1.89980534640431,3.76240868753825
"Omega1[Syntomus_truncatellus (S72), Microlestes_minutulus (S57)]",1.65479914600751,2.77573529236059
"Omega1[Trechus_quadristriatus (S73), Microlestes_minutulus (S57)]",1.35159900732424,1.99004930118735
"Omega1[Amara_aenea (S1), Nebria_brevicollis (S58)]",1.24041917527942,1.67753482191268
"Omega1[Amara_anthobia (S2), Nebria_brevicollis (S58)]",1.06173260798798,1.15701754849589
"Omega1[Amara_apricaria (S3), Nebria_brevicollis (S58)]",1.12143952362557,1.37232545653458
"Omega1[Amara_aulica (S4), Nebria_brevicollis (S58)]",1.2647643912825,1.75175883263705
"Omega1[Amara_bifrons (S5), Nebria_brevicollis (S58)]",1.12388060036616,1.37533859438248
"Omega1[Amara_convexior (S6), Nebria_brevicollis (S58)]",1.34645290719454,1.93401964165157
"Omega1[Amara_curta (S7), Nebria_brevicollis (S58)]",1.52093934209163,2.33701406915083
"Omega1[Amara_equestris (S8), Nebria_brevicollis (S58)]",1.04615574476815,1.13773374752278
"Omega1[Amara_eurynota (S9), Nebria_brevicollis (S58)]",1.16270745300257,1.4754024034988
"Omega1[Amara_familiaris (S10), Nebria_brevicollis (S58)]",1.17619653373978,1.52793028033158
"Omega1[Amara_fulva (S11), Nebria_brevicollis (S58)]",1.04422699740187,1.13183834446534
"Omega1[Amara_fusca (S12), Nebria_brevicollis (S58)]",1.06656009941251,1.19893970732581
"Omega1[Amara_lucida (S13), Nebria_brevicollis (S58)]",1.52042365579439,2.45784171937862
"Omega1[Amara_lunicollis (S14), Nebria_brevicollis (S58)]",1.03015518156483,1.07992521444969
"Omega1[Amara_makolskii (S15), Nebria_brevicollis (S58)]",1.34730723327621,1.97993817564191
"Omega1[Amara_municipalis (S16), Nebria_brevicollis (S58)]",1.00596040349856,1.01545975653046
"Omega1[Amara_ovata (S17), Nebria_brevicollis (S58)]",1.01661479937336,1.0323793503745
"Omega1[Amara_similata (S18), Nebria_brevicollis (S58)]",1.1622866593889,1.48122909766725
"Omega1[Amara_tibialis (S19), Nebria_brevicollis (S58)]",1.22328270049764,1.67042755736203
"Omega1[Anisodactylus_binotatus (S20), Nebria_brevicollis (S58)]",1.0213513719377,1.03898332345801
"Omega1[Badister_bullatus (S21), Nebria_brevicollis (S58)]",1.06365973043154,1.17598413156726
"Omega1[Bembidion_lampros (S22), Nebria_brevicollis (S58)]",1.0638990104372,1.17479868231346
"Omega1[Bembidion_properans (S23), Nebria_brevicollis (S58)]",1.69613289718449,2.80646029964177
"Omega1[Bradycellus_harpalinus (S24), Nebria_brevicollis (S58)]",1.07960634202769,1.23776509321546
"Omega1[Calathus_ambiguus (S25), Nebria_brevicollis (S58)]",1.34374471664784,1.93599778013159
"Omega1[Calathus_cinctus (S26), Nebria_brevicollis (S58)]",1.30853397242576,1.89637504866929
"Omega1[Calathus_erratus (S27), Nebria_brevicollis (S58)]",1.01491001934344,1.04948755580602
"Omega1[Calathus_fuscipes (S28), Nebria_brevicollis (S58)]",1.34675404977094,1.91970194711116
"Omega1[Calathus_melanocephalus (S29), Nebria_brevicollis (S58)]",1.15764480580709,1.45934996426057
"Omega1[Carabus_nemoralis (S30), Nebria_brevicollis (S58)]",1.11294060265135,1.34305686392531
"Omega1[Cicindela_campestris (S31), Nebria_brevicollis (S58)]",1.07265335229994,1.23268557337024
"Omega1[Cicindela_hybrida (S32), Nebria_brevicollis (S58)]",1.06226910461126,1.1684790481138
"Omega1[Harpalus_affinis (S33), Nebria_brevicollis (S58)]",1.48704510707669,2.28004559637517
"Omega1[Harpalus_anxius (S34), Nebria_brevicollis (S58)]",1.22037679133221,1.6407080837154
"Omega1[Harpalus_autumnalis (S35), Nebria_brevicollis (S58)]",1.0238974812513,1.07379372729768
"Omega1[Harpalus_calceatus (S36), Nebria_brevicollis (S58)]",1.03261187413452,1.11023118054967
"Omega1[Harpalus_distinguendus (S37), Nebria_brevicollis (S58)]",1.36409544842596,1.96117178716929
"Omega1[Harpalus_flavescens (S38), Nebria_brevicollis (S58)]",1.05640971191848,1.17557402227427
"Omega1[Harpalus_griseus (S39), Nebria_brevicollis (S58)]",1.32491112330758,1.91140114083856
"Omega1[Harpalus_latus (S40), Nebria_brevicollis (S58)]",1.11681143748796,1.35660563930254
"Omega1[Harpalus_luteicornis (S41), Nebria_brevicollis (S58)]",1.17265494423392,1.50765944400969
"Omega1[Cryptophonus_melancholicus (S42), Nebria_brevicollis (S58)]",1.02372352122952,1.08225423993853
"Omega1[Harpalus_picipennis (S43), Nebria_brevicollis (S58)]",1.0614374504782,1.13203423910109
"Omega1[Harpalus_pumilus (S44), Nebria_brevicollis (S58)]",1.20701065160095,1.58900196280945
"Omega1[Harpalus_rubripes (S45), Nebria_brevicollis (S58)]",2.43480236147337,4.48606805915976
"Omega1[Harpalus_rufipalpis (S46), Nebria_brevicollis (S58)]",1.05054344610489,1.05934957256674
"Omega1[Harpalus_rufipes (S47), Nebria_brevicollis (S58)]",1.46130130732241,2.30131210850426
"Omega1[Harpalus_serripes (S48), Nebria_brevicollis (S58)]",1.11757366813726,1.37314123567133
"Omega1[Semiophonus_signaticornis (S49), Nebria_brevicollis (S58)]",1.21495922102028,1.61221915065902
"Omega1[Harpalus_smaragdinus (S50), Nebria_brevicollis (S58)]",1.05322478168045,1.09862955923056
"Omega1[Harpalus_tardus (S51), Nebria_brevicollis (S58)]",1.85289275927131,3.05499590415246
"Omega1[Leistus_ferrugineus (S52), Nebria_brevicollis (S58)]",1.05438261194771,1.15926074616999
"Omega1[Leistus_rufomarginatus (S53), Nebria_brevicollis (S58)]",1.09560205723286,1.27139882763357
"Omega1[Licinus_depressus (S54), Nebria_brevicollis (S58)]",1.03028519974787,1.09027002602639
"Omega1[Loricera_pilicornis (S55), Nebria_brevicollis (S58)]",1.02975381448554,1.05263926928889
"Omega1[Masoreus_wetterhallii (S56), Nebria_brevicollis (S58)]",1.04377931494676,1.10523755309673
"Omega1[Microlestes_minutulus (S57), Nebria_brevicollis (S58)]",1.0816497044849,1.24997937985233
"Omega1[Nebria_brevicollis (S58), Nebria_brevicollis (S58)]",1.12959576566055,1.40768562883556
"Omega1[Nebria_salina (S59), Nebria_brevicollis (S58)]",1.03552600598891,1.09440775265766
"Omega1[Notiophilus_aestuans (S60), Nebria_brevicollis (S58)]",1.03046715069082,1.09364157529589
"Omega1[Notiophilus_aquaticus (S61), Nebria_brevicollis (S58)]",1.08588438063546,1.24716359076567
"Omega1[Notiophilus_palustris (S62), Nebria_brevicollis (S58)]",1.04681528762274,1.0587988030921
"Omega1[Panagaeus_bipustulatus (S63), Nebria_brevicollis (S58)]",1.06334717971337,1.18729524059515
"Omega1[Poecilus_cupreus (S64), Nebria_brevicollis (S58)]",1.05852056155923,1.15325711656954
"Omega1[Poecilus_lepidus (S65), Nebria_brevicollis (S58)]",1.15648431933955,1.46410222578653
"Omega1[Poecilus_versicolor (S66), Nebria_brevicollis (S58)]",1.03657940582091,1.09033401735298
"Omega1[Pterostichus_diligens (S67), Nebria_brevicollis (S58)]",1.05965666919161,1.15875725493543
"Omega1[Pterostichus_niger (S68), Nebria_brevicollis (S58)]",1.07118840566233,1.21775537565439
"Omega1[Pterostichus_vernalis (S69), Nebria_brevicollis (S58)]",1.02190951693161,1.05874839856242
"Omega1[Stenolophus_teutonus (S70), Nebria_brevicollis (S58)]",1.01436711010847,1.02432765222063
"Omega1[Syntomus_foveatus (S71), Nebria_brevicollis (S58)]",1.19223161710771,1.62201280950199
"Omega1[Syntomus_truncatellus (S72), Nebria_brevicollis (S58)]",1.61313100699545,2.56738915113018
"Omega1[Trechus_quadristriatus (S73), Nebria_brevicollis (S58)]",1.03488833151281,1.06465992806606
"Omega1[Amara_aenea (S1), Nebria_salina (S59)]",1.01143723970972,1.02493590379788
"Omega1[Amara_anthobia (S2), Nebria_salina (S59)]",1.21119968177827,1.62779292431754
"Omega1[Amara_apricaria (S3), Nebria_salina (S59)]",1.03472946920401,1.09875876123594
"Omega1[Amara_aulica (S4), Nebria_salina (S59)]",1.09180715232424,1.28517105440283
"Omega1[Amara_bifrons (S5), Nebria_salina (S59)]",1.36526931516876,2.03308184151271
"Omega1[Amara_convexior (S6), Nebria_salina (S59)]",1.24736651845028,1.70385553554361
