"","x"
"Omega1[Amara_equestris (S8), Nebria_brevicollis (S58)]",1214.52811021876
"Omega1[Amara_eurynota (S9), Nebria_brevicollis (S58)]",988.556711944269
"Omega1[Amara_familiaris (S10), Nebria_brevicollis (S58)]",368.935713036448
"Omega1[Amara_fulva (S11), Nebria_brevicollis (S58)]",774.464467290615
"Omega1[Amara_fusca (S12), Nebria_brevicollis (S58)]",418.877717012105
"Omega1[Amara_lucida (S13), Nebria_brevicollis (S58)]",277.901692067155
"Omega1[Amara_lunicollis (S14), Nebria_brevicollis (S58)]",1032.88848319444
"Omega1[Amara_makolskii (S15), Nebria_brevicollis (S58)]",539.029436804535
"Omega1[Amara_municipalis (S16), Nebria_brevicollis (S58)]",764.40520805113
"Omega1[Amara_ovata (S17), Nebria_brevicollis (S58)]",1192.66923765293
"Omega1[Amara_similata (S18), Nebria_brevicollis (S58)]",368.344733662451
"Omega1[Amara_tibialis (S19), Nebria_brevicollis (S58)]",349.659556335264
"Omega1[Anisodactylus_binotatus (S20), Nebria_brevicollis (S58)]",1707.43819068291
"Omega1[Badister_bullatus (S21), Nebria_brevicollis (S58)]",1558.05013210122
"Omega1[Bembidion_lampros (S22), Nebria_brevicollis (S58)]",268.245023264613
"Omega1[Bembidion_properans (S23), Nebria_brevicollis (S58)]",394.50327581526
"Omega1[Bradycellus_harpalinus (S24), Nebria_brevicollis (S58)]",1187.16933055097
"Omega1[Calathus_ambiguus (S25), Nebria_brevicollis (S58)]",324.176972172484
"Omega1[Calathus_cinctus (S26), Nebria_brevicollis (S58)]",908.344643426787
"Omega1[Calathus_erratus (S27), Nebria_brevicollis (S58)]",510.195269165527
"Omega1[Calathus_fuscipes (S28), Nebria_brevicollis (S58)]",386.681681676603
"Omega1[Calathus_melanocephalus (S29), Nebria_brevicollis (S58)]",650.735986216374
"Omega1[Carabus_nemoralis (S30), Nebria_brevicollis (S58)]",340.762682499188
"Omega1[Cicindela_campestris (S31), Nebria_brevicollis (S58)]",739.803801526187
"Omega1[Cicindela_hybrida (S32), Nebria_brevicollis (S58)]",389.255787047987
"Omega1[Harpalus_affinis (S33), Nebria_brevicollis (S58)]",297.37237050194
"Omega1[Harpalus_anxius (S34), Nebria_brevicollis (S58)]",364.739762077498
"Omega1[Harpalus_autumnalis (S35), Nebria_brevicollis (S58)]",373.570370582055
"Omega1[Harpalus_calceatus (S36), Nebria_brevicollis (S58)]",442.607312758459
"Omega1[Harpalus_distinguendus (S37), Nebria_brevicollis (S58)]",609.812859089045
"Omega1[Harpalus_flavescens (S38), Nebria_brevicollis (S58)]",947.995406350444
"Omega1[Harpalus_griseus (S39), Nebria_brevicollis (S58)]",289.537444118752
"Omega1[Harpalus_latus (S40), Nebria_brevicollis (S58)]",1740.71303252311
"Omega1[Harpalus_luteicornis (S41), Nebria_brevicollis (S58)]",499.595475432023
"Omega1[Cryptophonus_melancholicus (S42), Nebria_brevicollis (S58)]",531.070254051999
"Omega1[Harpalus_picipennis (S43), Nebria_brevicollis (S58)]",691.318133789802
"Omega1[Harpalus_pumilus (S44), Nebria_brevicollis (S58)]",278.356822047992
"Omega1[Harpalus_rubripes (S45), Nebria_brevicollis (S58)]",274.880448468427
"Omega1[Harpalus_rufipalpis (S46), Nebria_brevicollis (S58)]",255.092700409611
"Omega1[Harpalus_rufipes (S47), Nebria_brevicollis (S58)]",329.962595299074
"Omega1[Harpalus_serripes (S48), Nebria_brevicollis (S58)]",392.27903708109
"Omega1[Semiophonus_signaticornis (S49), Nebria_brevicollis (S58)]",369.047735063175
"Omega1[Harpalus_smaragdinus (S50), Nebria_brevicollis (S58)]",444.250805952304
"Omega1[Harpalus_tardus (S51), Nebria_brevicollis (S58)]",537.427102206
"Omega1[Leistus_ferrugineus (S52), Nebria_brevicollis (S58)]",825.091272994869
"Omega1[Leistus_rufomarginatus (S53), Nebria_brevicollis (S58)]",286.727737325267
"Omega1[Licinus_depressus (S54), Nebria_brevicollis (S58)]",910.132766037059
"Omega1[Loricera_pilicornis (S55), Nebria_brevicollis (S58)]",1562.85956078476
"Omega1[Masoreus_wetterhallii (S56), Nebria_brevicollis (S58)]",853.967900740512
"Omega1[Microlestes_minutulus (S57), Nebria_brevicollis (S58)]",955.729199885851
"Omega1[Nebria_brevicollis (S58), Nebria_brevicollis (S58)]",209.10654808938
"Omega1[Nebria_salina (S59), Nebria_brevicollis (S58)]",620.788783791141
"Omega1[Notiophilus_aestuans (S60), Nebria_brevicollis (S58)]",1763.74367880756
"Omega1[Notiophilus_aquaticus (S61), Nebria_brevicollis (S58)]",355.694590721065
"Omega1[Notiophilus_palustris (S62), Nebria_brevicollis (S58)]",198.919232485249
"Omega1[Panagaeus_bipustulatus (S63), Nebria_brevicollis (S58)]",489.464797568722
"Omega1[Poecilus_cupreus (S64), Nebria_brevicollis (S58)]",270.469748560041
"Omega1[Poecilus_lepidus (S65), Nebria_brevicollis (S58)]",316.936202334701
"Omega1[Poecilus_versicolor (S66), Nebria_brevicollis (S58)]",321.212861504795
"Omega1[Pterostichus_diligens (S67), Nebria_brevicollis (S58)]",1076.75641967815
"Omega1[Pterostichus_niger (S68), Nebria_brevicollis (S58)]",449.691089784233
"Omega1[Pterostichus_vernalis (S69), Nebria_brevicollis (S58)]",1649.33298460279
"Omega1[Stenolophus_teutonus (S70), Nebria_brevicollis (S58)]",1350.22825392757
"Omega1[Syntomus_foveatus (S71), Nebria_brevicollis (S58)]",759.624250812678
"Omega1[Syntomus_truncatellus (S72), Nebria_brevicollis (S58)]",403.671920577733
"Omega1[Trechus_quadristriatus (S73), Nebria_brevicollis (S58)]",1078.15264011423
"Omega1[Amara_aenea (S1), Nebria_salina (S59)]",1604.66930008153
"Omega1[Amara_anthobia (S2), Nebria_salina (S59)]",2010.4574314373
"Omega1[Amara_apricaria (S3), Nebria_salina (S59)]",754.104004546838
"Omega1[Amara_aulica (S4), Nebria_salina (S59)]",1395.03381163963
"Omega1[Amara_bifrons (S5), Nebria_salina (S59)]",1445.1751358922
"Omega1[Amara_convexior (S6), Nebria_salina (S59)]",1326.44543711444
"Omega1[Amara_curta (S7), Nebria_salina (S59)]",1132.19224476623
"Omega1[Amara_equestris (S8), Nebria_salina (S59)]",3096.9367447898
"Omega1[Amara_eurynota (S9), Nebria_salina (S59)]",1897.79710634541
"Omega1[Amara_familiaris (S10), Nebria_salina (S59)]",1408.75722882492
"Omega1[Amara_fulva (S11), Nebria_salina (S59)]",1149.54349156468
"Omega1[Amara_fusca (S12), Nebria_salina (S59)]",1674.51382888207
"Omega1[Amara_lucida (S13), Nebria_salina (S59)]",1584.7439042401
"Omega1[Amara_lunicollis (S14), Nebria_salina (S59)]",1565.91792560522
"Omega1[Amara_makolskii (S15), Nebria_salina (S59)]",1010.66665306311
"Omega1[Amara_municipalis (S16), Nebria_salina (S59)]",1508.08249932903
"Omega1[Amara_ovata (S17), Nebria_salina (S59)]",2694.33458233807
"Omega1[Amara_similata (S18), Nebria_salina (S59)]",1597.89964662447
"Omega1[Amara_tibialis (S19), Nebria_salina (S59)]",1501.31916006551
"Omega1[Anisodactylus_binotatus (S20), Nebria_salina (S59)]",1644.82544505281
"Omega1[Badister_bullatus (S21), Nebria_salina (S59)]",1559.98127801613
"Omega1[Bembidion_lampros (S22), Nebria_salina (S59)]",869.95975127924
"Omega1[Bembidion_properans (S23), Nebria_salina (S59)]",1916.25156159724
"Omega1[Bradycellus_harpalinus (S24), Nebria_salina (S59)]",1736.63147165834
"Omega1[Calathus_ambiguus (S25), Nebria_salina (S59)]",733.542334922622
"Omega1[Calathus_cinctus (S26), Nebria_salina (S59)]",1299.14361359144
"Omega1[Calathus_erratus (S27), Nebria_salina (S59)]",1336.20902450388
"Omega1[Calathus_fuscipes (S28), Nebria_salina (S59)]",1670.36249924351
"Omega1[Calathus_melanocephalus (S29), Nebria_salina (S59)]",2012.00154296651
"Omega1[Carabus_nemoralis (S30), Nebria_salina (S59)]",1073.37511495449
"Omega1[Cicindela_campestris (S31), Nebria_salina (S59)]",1456.57996536623
"Omega1[Cicindela_hybrida (S32), Nebria_salina (S59)]",767.520026072629
"Omega1[Harpalus_affinis (S33), Nebria_salina (S59)]",1433.29399896057
"Omega1[Harpalus_anxius (S34), Nebria_salina (S59)]",880.313592915047
"Omega1[Harpalus_autumnalis (S35), Nebria_salina (S59)]",888.841001450105
"Omega1[Harpalus_calceatus (S36), Nebria_salina (S59)]",1024.92365602468
"Omega1[Harpalus_distinguendus (S37), Nebria_salina (S59)]",1989.14116824153
"Omega1[Harpalus_flavescens (S38), Nebria_salina (S59)]",875.995721127588
"Omega1[Harpalus_griseus (S39), Nebria_salina (S59)]",832.24356569351
"Omega1[Harpalus_latus (S40), Nebria_salina (S59)]",2382.63185724351
"Omega1[Harpalus_luteicornis (S41), Nebria_salina (S59)]",1560.75702449521
"Omega1[Cryptophonus_melancholicus (S42), Nebria_salina (S59)]",1525.91884566736
"Omega1[Harpalus_picipennis (S43), Nebria_salina (S59)]",1374.73983621129
"Omega1[Harpalus_pumilus (S44), Nebria_salina (S59)]",1127.11473463721
"Omega1[Harpalus_rubripes (S45), Nebria_salina (S59)]",1001.38473628996
"Omega1[Harpalus_rufipalpis (S46), Nebria_salina (S59)]",960.834055990502
"Omega1[Harpalus_rufipes (S47), Nebria_salina (S59)]",1152.55623170562
"Omega1[Harpalus_serripes (S48), Nebria_salina (S59)]",868.042948308832
"Omega1[Semiophonus_signaticornis (S49), Nebria_salina (S59)]",1729.04868731946
"Omega1[Harpalus_smaragdinus (S50), Nebria_salina (S59)]",991.838510269589
"Omega1[Harpalus_tardus (S51), Nebria_salina (S59)]",1066.53463522231
"Omega1[Leistus_ferrugineus (S52), Nebria_salina (S59)]",1829.24633632011
"Omega1[Leistus_rufomarginatus (S53), Nebria_salina (S59)]",856.714929631681
"Omega1[Licinus_depressus (S54), Nebria_salina (S59)]",2065.64880659291
"Omega1[Loricera_pilicornis (S55), Nebria_salina (S59)]",1943.42479729176
"Omega1[Masoreus_wetterhallii (S56), Nebria_salina (S59)]",1295.61325427611
"Omega1[Microlestes_minutulus (S57), Nebria_salina (S59)]",2090.32072734858
"Omega1[Nebria_brevicollis (S58), Nebria_salina (S59)]",620.788783791141
"Omega1[Nebria_salina (S59), Nebria_salina (S59)]",1167.07707907798
"Omega1[Notiophilus_aestuans (S60), Nebria_salina (S59)]",2684.60507604518
"Omega1[Notiophilus_aquaticus (S61), Nebria_salina (S59)]",958.319506814518
"Omega1[Notiophilus_palustris (S62), Nebria_salina (S59)]",727.717732224675
"Omega1[Panagaeus_bipustulatus (S63), Nebria_salina (S59)]",1551.73512150555
"Omega1[Poecilus_cupreus (S64), Nebria_salina (S59)]",1009.23652022422
"Omega1[Poecilus_lepidus (S65), Nebria_salina (S59)]",865.9324581901
"Omega1[Poecilus_versicolor (S66), Nebria_salina (S59)]",900.502486765099
"Omega1[Pterostichus_diligens (S67), Nebria_salina (S59)]",1506.1388632463
"Omega1[Pterostichus_niger (S68), Nebria_salina (S59)]",1262.17557550737
"Omega1[Pterostichus_vernalis (S69), Nebria_salina (S59)]",2071.36904574461
"Omega1[Stenolophus_teutonus (S70), Nebria_salina (S59)]",2401.3009313052
"Omega1[Syntomus_foveatus (S71), Nebria_salina (S59)]",1375.82784411577
"Omega1[Syntomus_truncatellus (S72), Nebria_salina (S59)]",1343.77314423134
"Omega1[Trechus_quadristriatus (S73), Nebria_salina (S59)]",1647.75221981643
"Omega1[Amara_aenea (S1), Notiophilus_aestuans (S60)]",1984.87304936232
"Omega1[Amara_anthobia (S2), Notiophilus_aestuans (S60)]",2916.12080555453
"Omega1[Amara_apricaria (S3), Notiophilus_aestuans (S60)]",1909.76099629433
"Omega1[Amara_aulica (S4), Notiophilus_aestuans (S60)]",2124.91926972424
"Omega1[Amara_bifrons (S5), Notiophilus_aestuans (S60)]",2127.72124126214
"Omega1[Amara_convexior (S6), Notiophilus_aestuans (S60)]",1692.94297889866
"Omega1[Amara_curta (S7), Notiophilus_aestuans (S60)]",1269.25079832666
"Omega1[Amara_equestris (S8), Notiophilus_aestuans (S60)]",2034.87435924957
"Omega1[Amara_eurynota (S9), Notiophilus_aestuans (S60)]",2572.05527789774
"Omega1[Amara_familiaris (S10), Notiophilus_aestuans (S60)]",1361.50758311039
"Omega1[Amara_fulva (S11), Notiophilus_aestuans (S60)]",2393.13734750782
"Omega1[Amara_fusca (S12), Notiophilus_aestuans (S60)]",1626.23052538489
"Omega1[Amara_lucida (S13), Notiophilus_aestuans (S60)]",2075.13907570926
"Omega1[Amara_lunicollis (S14), Notiophilus_aestuans (S60)]",2070.7334057728
"Omega1[Amara_makolskii (S15), Notiophilus_aestuans (S60)]",1954.43760477419
"Omega1[Amara_municipalis (S16), Notiophilus_aestuans (S60)]",1894.60352313996
"Omega1[Amara_ovata (S17), Notiophilus_aestuans (S60)]",2304.74162200574
"Omega1[Amara_similata (S18), Notiophilus_aestuans (S60)]",1803.32023623041
"Omega1[Amara_tibialis (S19), Notiophilus_aestuans (S60)]",1424.9036523861
"Omega1[Anisodactylus_binotatus (S20), Notiophilus_aestuans (S60)]",2566.71538022308
"Omega1[Badister_bullatus (S21), Notiophilus_aestuans (S60)]",2111.36606984769
"Omega1[Bembidion_lampros (S22), Notiophilus_aestuans (S60)]",1761.65364475556
"Omega1[Bembidion_properans (S23), Notiophilus_aestuans (S60)]",2075.11573528841
"Omega1[Bradycellus_harpalinus (S24), Notiophilus_aestuans (S60)]",2700.71207172439
"Omega1[Calathus_ambiguus (S25), Notiophilus_aestuans (S60)]",1744.21109644885
"Omega1[Calathus_cinctus (S26), Notiophilus_aestuans (S60)]",2557.31827883657
"Omega1[Calathus_erratus (S27), Notiophilus_aestuans (S60)]",1739.53750069366
"Omega1[Calathus_fuscipes (S28), Notiophilus_aestuans (S60)]",1485.90538608164
"Omega1[Calathus_melanocephalus (S29), Notiophilus_aestuans (S60)]",3401.86372881549
"Omega1[Carabus_nemoralis (S30), Notiophilus_aestuans (S60)]",2357.90849108077
"Omega1[Cicindela_campestris (S31), Notiophilus_aestuans (S60)]",2142.00919231729
"Omega1[Cicindela_hybrida (S32), Notiophilus_aestuans (S60)]",1884.76060437562
"Omega1[Harpalus_affinis (S33), Notiophilus_aestuans (S60)]",2239.23130159866
"Omega1[Harpalus_anxius (S34), Notiophilus_aestuans (S60)]",1830.16044504055
"Omega1[Harpalus_autumnalis (S35), Notiophilus_aestuans (S60)]",1336.91317386507
"Omega1[Harpalus_calceatus (S36), Notiophilus_aestuans (S60)]",1975.88689920055
"Omega1[Harpalus_distinguendus (S37), Notiophilus_aestuans (S60)]",2217.28679877066
"Omega1[Harpalus_flavescens (S38), Notiophilus_aestuans (S60)]",1379.01258109664
"Omega1[Harpalus_griseus (S39), Notiophilus_aestuans (S60)]",1752.23993607693
"Omega1[Harpalus_latus (S40), Notiophilus_aestuans (S60)]",1943.90307819546
"Omega1[Harpalus_luteicornis (S41), Notiophilus_aestuans (S60)]",2063.54774853952
"Omega1[Cryptophonus_melancholicus (S42), Notiophilus_aestuans (S60)]",1804.4094039517
"Omega1[Harpalus_picipennis (S43), Notiophilus_aestuans (S60)]",1753.72186387831
"Omega1[Harpalus_pumilus (S44), Notiophilus_aestuans (S60)]",2183.19991715781
"Omega1[Harpalus_rubripes (S45), Notiophilus_aestuans (S60)]",1977.96908544602
"Omega1[Harpalus_rufipalpis (S46), Notiophilus_aestuans (S60)]",2051.08302930223
"Omega1[Harpalus_rufipes (S47), Notiophilus_aestuans (S60)]",1600.17243749941
"Omega1[Harpalus_serripes (S48), Notiophilus_aestuans (S60)]",1742.68002299819
"Omega1[Semiophonus_signaticornis (S49), Notiophilus_aestuans (S60)]",2316.67888485153
"Omega1[Harpalus_smaragdinus (S50), Notiophilus_aestuans (S60)]",1785.2388637991
"Omega1[Harpalus_tardus (S51), Notiophilus_aestuans (S60)]",1612.25895591587
"Omega1[Leistus_ferrugineus (S52), Notiophilus_aestuans (S60)]",2200.1666511179
"Omega1[Leistus_rufomarginatus (S53), Notiophilus_aestuans (S60)]",1853.03355694604
"Omega1[Licinus_depressus (S54), Notiophilus_aestuans (S60)]",2015.5457578504
"Omega1[Loricera_pilicornis (S55), Notiophilus_aestuans (S60)]",3442.30743833088
"Omega1[Masoreus_wetterhallii (S56), Notiophilus_aestuans (S60)]",2477.66117970234
"Omega1[Microlestes_minutulus (S57), Notiophilus_aestuans (S60)]",2342.99951280378
"Omega1[Nebria_brevicollis (S58), Notiophilus_aestuans (S60)]",1763.74367880756
"Omega1[Nebria_salina (S59), Notiophilus_aestuans (S60)]",2684.60507604518
"Omega1[Notiophilus_aestuans (S60), Notiophilus_aestuans (S60)]",1429.70646965877
"Omega1[Notiophilus_aquaticus (S61), Notiophilus_aestuans (S60)]",2119.68349595545
"Omega1[Notiophilus_palustris (S62), Notiophilus_aestuans (S60)]",1958.95498666871
"Omega1[Panagaeus_bipustulatus (S63), Notiophilus_aestuans (S60)]",2340.22677414377
"Omega1[Poecilus_cupreus (S64), Notiophilus_aestuans (S60)]",2069.28744331262
"Omega1[Poecilus_lepidus (S65), Notiophilus_aestuans (S60)]",2287.94162342446
"Omega1[Poecilus_versicolor (S66), Notiophilus_aestuans (S60)]",1729.68376169605
"Omega1[Pterostichus_diligens (S67), Notiophilus_aestuans (S60)]",2677.91458478804
"Omega1[Pterostichus_niger (S68), Notiophilus_aestuans (S60)]",2187.41799087535
"Omega1[Pterostichus_vernalis (S69), Notiophilus_aestuans (S60)]",2971.62260336858
"Omega1[Stenolophus_teutonus (S70), Notiophilus_aestuans (S60)]",2193.45175067509
"Omega1[Syntomus_foveatus (S71), Notiophilus_aestuans (S60)]",2369.26122218244
"Omega1[Syntomus_truncatellus (S72), Notiophilus_aestuans (S60)]",1185.38338606679
"Omega1[Trechus_quadristriatus (S73), Notiophilus_aestuans (S60)]",2412.38566991067
"Omega1[Amara_aenea (S1), Notiophilus_aquaticus (S61)]",570.689743991246
"Omega1[Amara_anthobia (S2), Notiophilus_aquaticus (S61)]",1731.90215668912
"Omega1[Amara_apricaria (S3), Notiophilus_aquaticus (S61)]",523.359819358207
"Omega1[Amara_aulica (S4), Notiophilus_aquaticus (S61)]",559.285413008624
"Omega1[Amara_bifrons (S5), Notiophilus_aquaticus (S61)]",1130.6799702836
"Omega1[Amara_convexior (S6), Notiophilus_aquaticus (S61)]",465.404792930188
"Omega1[Amara_curta (S7), Notiophilus_aquaticus (S61)]",1035.98856184553
"Omega1[Amara_equestris (S8), Notiophilus_aquaticus (S61)]",2540.20632257322
"Omega1[Amara_eurynota (S9), Notiophilus_aquaticus (S61)]",1368.19661134074
"Omega1[Amara_familiaris (S10), Notiophilus_aquaticus (S61)]",962.081207200163
"Omega1[Amara_fulva (S11), Notiophilus_aquaticus (S61)]",964.208709943095
"Omega1[Amara_fusca (S12), Notiophilus_aquaticus (S61)]",545.907013176543
"Omega1[Amara_lucida (S13), Notiophilus_aquaticus (S61)]",455.830152276938
"Omega1[Amara_lunicollis (S14), Notiophilus_aquaticus (S61)]",897.317285411075
"Omega1[Amara_makolskii (S15), Notiophilus_aquaticus (S61)]",714.544787533887
"Omega1[Amara_municipalis (S16), Notiophilus_aquaticus (S61)]",1192.60388147555
"Omega1[Amara_ovata (S17), Notiophilus_aquaticus (S61)]",1659.7770499436
"Omega1[Amara_similata (S18), Notiophilus_aquaticus (S61)]",1180.85986820286
"Omega1[Amara_tibialis (S19), Notiophilus_aquaticus (S61)]",756.607756232879
"Omega1[Anisodactylus_binotatus (S20), Notiophilus_aquaticus (S61)]",1437.63735974128
"Omega1[Badister_bullatus (S21), Notiophilus_aquaticus (S61)]",1537.3113793122
"Omega1[Bembidion_lampros (S22), Notiophilus_aquaticus (S61)]",515.759548273545
"Omega1[Bembidion_properans (S23), Notiophilus_aquaticus (S61)]",708.963773581358
"Omega1[Bradycellus_harpalinus (S24), Notiophilus_aquaticus (S61)]",1069.94449409642
"Omega1[Calathus_ambiguus (S25), Notiophilus_aquaticus (S61)]",364.398171530613
"Omega1[Calathus_cinctus (S26), Notiophilus_aquaticus (S61)]",850.464326016272
"Omega1[Calathus_erratus (S27), Notiophilus_aquaticus (S61)]",731.078531496841
"Omega1[Calathus_fuscipes (S28), Notiophilus_aquaticus (S61)]",730.410145718476
"Omega1[Calathus_melanocephalus (S29), Notiophilus_aquaticus (S61)]",1162.17564156234
"Omega1[Carabus_nemoralis (S30), Notiophilus_aquaticus (S61)]",364.877571852696
"Omega1[Cicindela_campestris (S31), Notiophilus_aquaticus (S61)]",918.389654923074
"Omega1[Cicindela_hybrida (S32), Notiophilus_aquaticus (S61)]",612.904701535497
"Omega1[Harpalus_affinis (S33), Notiophilus_aquaticus (S61)]",597.993173118969
"Omega1[Harpalus_anxius (S34), Notiophilus_aquaticus (S61)]",405.541280592643
"Omega1[Harpalus_autumnalis (S35), Notiophilus_aquaticus (S61)]",525.304022127483
"Omega1[Harpalus_calceatus (S36), Notiophilus_aquaticus (S61)]",526.670980579501
"Omega1[Harpalus_distinguendus (S37), Notiophilus_aquaticus (S61)]",799.741604936957
"Omega1[Harpalus_flavescens (S38), Notiophilus_aquaticus (S61)]",730.452654630459
"Omega1[Harpalus_griseus (S39), Notiophilus_aquaticus (S61)]",411.336852653782
"Omega1[Harpalus_latus (S40), Notiophilus_aquaticus (S61)]",2001.07526057415
"Omega1[Harpalus_luteicornis (S41), Notiophilus_aquaticus (S61)]",715.839032037728
"Omega1[Cryptophonus_melancholicus (S42), Notiophilus_aquaticus (S61)]",912.161722666595
"Omega1[Harpalus_picipennis (S43), Notiophilus_aquaticus (S61)]",1224.65519128503
